"タブ名","第1層イニシャル","第1層","第1層説明","編集用シート","第2層","第2層説明","第2層メモ","第3層","第4層","メモ","UID","H28対応項目"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","患者ケアに必要な連携","削除:チームトレーニングによって、チーム医療の実践能力を高める。","方略であるため","Jkxir4o","G-04-04-na-04"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","患者ケアに必要な連携","削除:リハビリテーション・チームの構成を理解し、医師の役割を説明できる。","「理学療法、作業療法と言語聴覚療法を概説できる。」と統合","Jkxir4s","F-02-14-na-02"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","患者ケアに必要な連携","削除:在宅医療における多職種連携の重要性を説明できる。","総合へ","Jkxir4w","F-02-15-na-02"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","患者ケアに必要な連携","褥瘡の予防、評価、処置・治療及びチーム医療の重要性を説明できる。","","Jkxir40","F-02-15-na-03"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","患者ケアに必要な連携","緩和ケア（緩和ケアチーム、ホスピス、緩和ケア病棟、在宅緩和ケアを含む）を説明できる。","","Jkxir44","F-02-16-na-01"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","診療計画カンファレンス","医師カンファレンスにおいて症例を適切に要約し提示できる。","（≒プレゼンテーションスキル、小松）","Jkxir48","F-03-03-na-03"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","診療計画カンファレンス","多職種カンファレンスに参加し発言することができる。","新設","Jkxir5A",""
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","治療を含む対応の実施","患者の状態の評価に基づいて患者本人、家族、医療スタッフと連携し、必要な医療を提案または実施できる。","","診療計画カンファレンス","診察で得た所見、診断、必要な検査を上級医に説明、報告できる。","（≒プレゼンテーションスキル、小松）","Jkxir5E","F-03-02-na-05"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","振り返りカンファレンス","M&Mカンファレンスに参加し発言することができる","多職種カンファレンスに入れてしまう（もしくは患者安全の方？）。Ｍ＆Ｍを第4層でもよい。→第4層としてみました。文言はこれで良いでしょうか?(近藤)","Jkxir5I",""
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","振り返りカンファレンス","CPCカンファレンスに参加し発言することができる","医師カンファレンスに入れてしまう。ＣＰＣを第4層にでもよい。→第4層の場合医師カンファレンスが第3層でしょうか? CPCは治療を含む対応の実施では内転が気にかかります(近藤)","Jkxir5M",""
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","自己省察とメタ認知","診療中に自分が行っている診療を振り返ることができる","","Jkxir5Q","F-02-01-na-06"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","自己省察とメタ認知","診療後に自分が行った診療を振り返ることができる","","Jkxir5U","G-04-04-na-05"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","患者安全の配慮と促進","削除：診断エラーの原因とその防止法を説明できる。","","Jkxir5Y","F-02-01-na-05"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","患者安全の配慮と促進","削除:プライバシー保護とセキュリティーに充分配慮できる。","コミュニケーションチームあるいは情報チームへ","Jkxir5c","F-03-03-na-04"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","患者安全の配慮と促進","削除:患者の安全を重視し、有害事象が生じた場合は適切に対応ができる。","医療安全（生涯教育）へ","Jkxir5g","F-03-05-01-02"
"技能","CS","患者ケアのための診療技能","安全で質の高い医療を実践するために、匠（たくみ）としての技（診療技能）を磨き、それを遺憾無く発揮して診療を実践する。","https://docs.google.com/spreadsheets/d/11py0JfPnChRLp7_cmZUZVdLX8vNVdeUZ8MV-ph7uq-I/edit#gid=967045629","診療経過の振り返りと改善","実施された医療を省察し、言語化して他者に説明し、次回に向けて改善につなげることができる。","","患者安全の配慮と促進","削除:患者のプライバシー、羞恥心、苦痛に配慮し、個人情報等を守秘できる。","コミュニケーションチームへ","Jkxir5o","F-03-05-01-03"
